unix_ts	node	sender	frame_seqn	seqn
1580926592.697	62	1806	130	642
1580926592.699	62	1806	131	643
1580926592.704	62	1806	132	644
1580926592.712	62	1806	133	645
1580926592.713	62	1806	134	646
1580926592.72	62	1806	135	647
1580926592.728	62	1806	136	648
1580926592.729	62	1806	137	649
1580926592.735	62	1806	138	650
1580926592.742	62	1806	139	651
1580926592.744	62	1806	140	652
1580926592.752	62	1806	141	653
1580926592.758	62	1806	142	654
1580926592.76	62	1806	143	655
1580926592.764	62	1806	144	656
1580926592.772	62	1806	145	657
1580926592.773	62	1806	146	658
1580926592.78	62	1806	147	659
1580926592.788	62	1806	148	660
1580926592.789	62	1806	149	661
1580926592.796	62	1806	150	662
1580926592.802	62	1806	151	663
1580926592.805	62	1806	152	664
1580926592.809	62	1806	153	665
1580926592.819	62	1806	154	666
1580926592.82	62	1806	155	667
1580926592.826	62	1806	156	668
1580926592.832	62	1806	157	669
1580926592.834	62	1806	158	670
1580926592.841	62	1806	159	671
1580926592.857	62	1806	160	672
1580926592.862	62	1806	161	673
1580926592.862	62	1806	162	674
1580926592.869	62	1806	163	675
1580926592.873	62	1806	164	676
1580926592.876	62	1806	165	677
1580926592.88	62	1806	166	678
1580926592.884	62	1806	167	679
1580926592.888	62	1806	168	680
1580926592.895	62	1806	169	681
1580926592.896	62	1806	170	682
1580926592.902	62	1806	171	683
1580926592.908	62	1806	172	684
1580926592.911	62	1806	173	685
1580926592.915	62	1806	174	686
1580926592.922	62	1806	175	687
1580926592.923	62	1806	176	688
1580926592.93	62	1806	177	689
1580926592.937	62	1806	178	690
1580926592.939	62	1806	179	691
1580926592.946	62	1806	180	692
1580926592.951	62	1806	181	693
1580926592.955	62	1806	182	694
1580926592.96	62	1806	183	695
1580926592.97	62	1806	184	696
1580926592.973	62	1806	185	697
1580926592.98	62	1806	186	698
1580926592.984	62	1806	187	699
1580926594.493	63	ca3a	88	600
1580926594.501	63	ca3a	89	601
1580926594.502	63	ca3a	90	602
1580926594.513	63	ca3a	91	603
1580926594.514	63	ca3a	92	604
1580926594.518	63	ca3a	93	605
1580926594.521	63	ca3a	94	606
1580926594.527	63	ca3a	95	607
1580926594.529	63	ca3a	96	608
1580926594.537	63	ca3a	97	609
1580926594.543	63	ca3a	98	610
1580926594.546	63	ca3a	99	611
1580926594.551	63	ca3a	100	612
1580926594.556	63	ca3a	101	613
1580926594.56	63	ca3a	102	614
1580926594.565	63	ca3a	103	615
1580926594.572	63	ca3a	104	616
1580926594.574	63	ca3a	105	617
1580926594.582	63	ca3a	106	618
1580926594.587	63	ca3a	107	619
1580926594.59	63	ca3a	108	620
1580926594.606	63	ca3a	109	621
1580926594.609	63	ca3a	110	622
1580926594.61	63	ca3a	111	623
1580926594.614	63	ca3a	112	624
1580926594.621	63	ca3a	113	625
1580926594.624	63	ca3a	114	626
1580926594.628	63	ca3a	115	627
1580926594.632	63	ca3a	116	628
1580926594.636	63	ca3a	117	629
1580926594.641	63	ca3a	118	630
1580926594.648	63	ca3a	119	631
1580926594.651	63	ca3a	120	632
1580926594.66	63	ca3a	121	633
1580926594.663	63	ca3a	122	634
1580926594.665	63	ca3a	123	635
1580926594.67	63	ca3a	124	636
1580926594.678	63	ca3a	125	637
1580926594.679	63	ca3a	126	638
1580926594.687	63	ca3a	127	639
1580926594.692	63	ca3a	128	640
1580926594.695	63	ca3a	129	641
1580926594.701	63	ca3a	130	642
1580926594.707	63	ca3a	131	643
1580926594.711	63	ca3a	132	644
1580926594.715	63	ca3a	133	645
1580926594.722	63	ca3a	134	646
1580926594.724	63	ca3a	135	647
1580926594.732	63	ca3a	136	648
1580926594.737	63	ca3a	137	649
1580926594.74	63	ca3a	138	650
1580926594.747	63	ca3a	139	651
1580926594.756	63	ca3a	140	652
1580926594.757	63	ca3a	141	653
1580926594.763	63	ca3a	142	654
1580926594.766	63	ca3a	143	655
1580926594.771	63	ca3a	144	656
1580926594.776	63	ca3a	145	657
1580926594.784	63	ca3a	146	658
1580926594.785	63	ca3a	147	659
1580926594.791	63	ca3a	148	660
1580926594.797	63	ca3a	149	661
1580926594.8	63	ca3a	150	662
1580926594.806	63	ca3a	151	663
1580926594.811	63	ca3a	152	664
1580926594.816	63	ca3a	153	665
1580926594.82	63	ca3a	154	666
1580926594.827	63	ca3a	155	667
1580926594.829	63	ca3a	156	668
1580926594.837	63	ca3a	157	669
1580926594.842	63	ca3a	158	670
1580926594.845	63	ca3a	159	671
1580926594.854	63	ca3a	160	672
1580926594.857	63	ca3a	161	673
1580926594.86	63	ca3a	162	674
1580926594.865	63	ca3a	163	675
1580926594.871	63	ca3a	164	676
1580926594.874	63	ca3a	165	677
1580926594.881	63	ca3a	166	678
1580926594.887	63	ca3a	167	679
1580926594.889	63	ca3a	168	680
1580926594.896	63	ca3a	169	681
1580926594.902	63	ca3a	170	682
1580926594.905	63	ca3a	171	683
1580926594.912	63	ca3a	172	684
1580926594.916	63	ca3a	173	685
1580926594.92	63	ca3a	174	686
1580926594.925	63	ca3a	175	687
1580926594.932	63	ca3a	176	688
1580926594.934	63	ca3a	177	689
1580926594.941	63	ca3a	178	690
1580926594.947	63	ca3a	179	691
1580926594.95	63	ca3a	180	692
1580926594.956	63	ca3a	181	693
1580926594.961	63	ca3a	182	694
1580926594.965	63	ca3a	183	695
1580926594.97	63	ca3a	184	696
1580926594.977	63	ca3a	185	697
1580926594.979	63	ca3a	186	698
1580926594.986	63	ca3a	187	699
1580926596.495	64	0c8b	88	600
1580926596.502	64	0c8b	89	601
1580926596.504	64	0c8b	90	602
1580926596.511	64	0c8b	91	603
1580926596.518	64	0c8b	92	604
1580926596.519	64	0c8b	93	605
1580926596.526	64	0c8b	94	606
1580926596.532	64	0c8b	95	607
1580926596.534	64	0c8b	96	608
1580926596.541	64	0c8b	97	609
1580926596.547	64	0c8b	98	610
1580926596.548	64	0c8b	99	611
1580926596.555	64	0c8b	100	612
1580926596.562	64	0c8b	101	613
1580926596.564	64	0c8b	102	614
1580926596.571	64	0c8b	103	615
1580926596.578	64	0c8b	104	616
1580926596.579	64	0c8b	105	617
1580926596.587	64	0c8b	106	618
1580926596.592	64	0c8b	107	619
1580926596.595	64	0c8b	108	620
1580926596.609	64	0c8b	109	621
1580926596.615	64	0c8b	110	622
1580926596.616	64	0c8b	111	623
1580926596.621	64	0c8b	112	624
1580926596.626	64	0c8b	113	625
1580926596.631	64	0c8b	114	626
1580926596.635	64	0c8b	115	627
1580926596.639	64	0c8b	116	628
1580926596.643	64	0c8b	117	629
1580926596.645	64	0c8b	118	630
1580926596.654	64	0c8b	119	631
1580926596.656	64	0c8b	120	632
1580926596.662	64	0c8b	121	633
1580926596.668	64	0c8b	122	634
1580926596.67	64	0c8b	123	635
1580926596.676	64	0c8b	124	636
1580926596.68	64	0c8b	125	637
1580926596.684	64	0c8b	126	638
1580926596.69	64	0c8b	127	639
1580926596.697	64	0c8b	128	640
1580926596.698	64	0c8b	129	641
1580926596.705	64	0c8b	130	642
1580926596.712	64	0c8b	131	643
1580926596.714	64	0c8b	132	644
1580926596.72	64	0c8b	133	645
1580926596.727	64	0c8b	134	646
1580926596.729	64	0c8b	135	647
1580926596.737	64	0c8b	136	648
1580926596.742	64	0c8b	137	649
1580926596.745	64	0c8b	138	650
1580926596.75	64	0c8b	139	651
1580926596.757	64	0c8b	140	652
1580926596.758	64	0c8b	141	653
1580926596.765	64	0c8b	142	654
1580926596.772	64	0c8b	143	655
1580926596.774	64	0c8b	144	656
1580926596.781	64	0c8b	145	657
1580926596.786	64	0c8b	146	658
1580926596.79	64	0c8b	147	659
1580926596.795	64	0c8b	148	660
1580926596.802	64	0c8b	149	661
1580926596.803	64	0c8b	150	662
1580926596.81	64	0c8b	151	663
1580926596.817	64	0c8b	152	664
1580926596.819	64	0c8b	153	665
1580926596.826	64	0c8b	154	666
1580926596.831	64	0c8b	155	667
1580926596.834	64	0c8b	156	668
1580926596.839	64	0c8b	157	669
1580926596.854	64	0c8b	158	670
1580926596.858	64	0c8b	159	671
1580926596.858	64	0c8b	160	672
1580926596.861	64	0c8b	161	673
1580926596.864	64	0c8b	162	674
1580926596.87	64	0c8b	163	675
1580926596.876	64	0c8b	164	676
1580926596.879	64	0c8b	165	677
1580926596.885	64	0c8b	166	678
1580926596.891	64	0c8b	167	679
1580926596.894	64	0c8b	168	680
1580926596.899	64	0c8b	169	681
1580926596.906	64	0c8b	170	682
1580926596.908	64	0c8b	171	683
1580926596.915	64	0c8b	172	684
1580926596.921	64	0c8b	173	685
1580926596.924	64	0c8b	174	686
1580926596.93	64	0c8b	175	687
1580926596.935	64	0c8b	176	688
1580926596.939	64	0c8b	177	689
1580926596.944	64	0c8b	178	690
1580926596.951	64	0c8b	179	691
1580926596.953	64	0c8b	180	692
1580926596.96	64	0c8b	181	693
1580926596.966	64	0c8b	182	694
1580926596.968	64	0c8b	183	695
1580926596.976	64	0c8b	184	696
1580926596.98	64	0c8b	185	697
1580926596.984	64	0c8b	186	698
1580926596.989	64	0c8b	187	699
1580926598.502	65	5100	88	600
1580926598.508	65	5100	89	601
1580926598.51	65	5100	90	602
1580926598.517	65	5100	91	603
1580926598.524	65	5100	92	604
1580926598.526	65	5100	93	605
1580926598.533	65	5100	94	606
1580926598.538	65	5100	95	607
1580926598.542	65	5100	96	608
1580926598.546	65	5100	97	609
1580926598.553	65	5100	98	610
1580926598.555	65	5100	99	611
1580926598.562	65	5100	100	612
1580926598.569	65	5100	101	613
1580926598.572	65	5100	102	614
1580926598.578	65	5100	103	615
1580926598.582	65	5100	104	616
1580926598.586	65	5100	105	617
1580926598.593	65	5100	106	618
1580926598.607	65	5100	107	619
1580926598.611	65	5100	108	620
1580926598.611	65	5100	109	621
1580926598.615	65	5100	110	622
1580926598.62	65	5100	111	623
1580926598.623	65	5100	112	624
1580926598.629	65	5100	113	625
1580926598.632	65	5100	114	626
1580926598.637	65	5100	115	627
1580926598.643	65	5100	116	628
1580926598.647	65	5100	117	629
1580926598.652	65	5100	118	630
1580926598.658	65	5100	119	631
1580926598.66	65	5100	120	632
1580926598.667	65	5100	121	633
1580926598.674	65	5100	122	634
1580926598.676	65	5100	123	635
1580926598.683	65	5100	124	636
1580926598.688	65	5100	125	637
1580926598.692	65	5100	126	638
1580926598.697	65	5100	127	639
1580926598.704	65	5100	128	640
1580926598.705	65	5100	129	641
1580926598.713	65	5100	130	642
1580926598.719	65	5100	131	643
1580926598.721	65	5100	132	644
1580926598.728	65	5100	133	645
1580926598.732	65	5100	134	646
1580926598.737	65	5100	135	647
1580926598.741	65	5100	136	648
1580926598.748	65	5100	137	649
1580926598.75	65	5100	138	650
1580926598.757	65	5100	139	651
1580926598.764	65	5100	140	652
1580926598.765	65	5100	141	653
1580926598.772	65	5100	142	654
1580926598.779	65	5100	143	655
1580926598.782	65	5100	144	656
1580926598.788	65	5100	145	657
1580926598.793	65	5100	146	658
1580926598.797	65	5100	147	659
1580926598.802	65	5100	148	660
1580926598.808	65	5100	149	661
1580926598.811	65	5100	150	662
1580926598.817	65	5100	151	663
1580926598.825	65	5100	152	664
1580926598.826	65	5100	153	665
1580926598.833	65	5100	154	666
1580926598.838	65	5100	155	667
1580926598.842	65	5100	156	668
1580926598.849	65	5100	157	669
1580926598.855	65	5100	158	670
1580926598.859	65	5100	159	671
1580926598.863	65	5100	160	672
1580926598.87	65	5100	161	673
1580926598.871	65	5100	162	674
1580926598.878	65	5100	163	675
1580926598.882	65	5100	164	676
1580926598.886	65	5100	165	677
1580926598.891	65	5100	166	678
1580926598.898	65	5100	167	679
1580926598.901	65	5100	168	680
1580926598.906	65	5100	169	681
1580926598.914	65	5100	170	682
1580926598.916	65	5100	171	683
1580926598.922	65	5100	172	684
1580926598.929	65	5100	173	685
1580926598.932	65	5100	174	686
1580926598.938	65	5100	175	687
1580926598.943	65	5100	176	688
1580926598.947	65	5100	177	689
1580926598.951	65	5100	178	690
1580926598.958	65	5100	179	691
1580926598.96	65	5100	180	692
1580926598.968	65	5100	181	693
1580926598.975	65	5100	182	694
1580926598.976	65	5100	183	695
1580926598.983	65	5100	184	696
1580926598.988	65	5100	185	697
1580926598.992	65	5100	186	698
1580926598.996	65	5100	187	699
1580926600.507	70	2e51	88	600
1580926600.512	70	2e51	89	601
1580926600.513	70	2e51	90	602
1580926600.522	70	2e51	91	603
1580926600.526	70	2e51	92	604
1580926600.529	70	2e51	93	605
1580926600.534	70	2e51	94	606
1580926600.542	70	2e51	95	607
1580926600.543	70	2e51	96	608
1580926600.552	70	2e51	97	609
1580926600.555	70	2e51	98	610
1580926600.558	70	2e51	99	611
1580926600.565	70	2e51	100	612
1580926600.57	70	2e51	101	613
1580926600.574	70	2e51	102	614
1580926600.579	70	2e51	103	615
1580926600.585	70	2e51	104	616
1580926600.588	70	2e51	105	617
1580926600.594	70	2e51	106	618
1580926600.605	70	2e51	107	619
1580926600.608	70	2e51	108	620
1580926600.61	70	2e51	109	621
1580926600.615	70	2e51	110	622
1580926600.618	70	2e51	111	623
1580926600.624	70	2e51	112	624
1580926600.63	70	2e51	113	625
1580926600.632	70	2e51	114	626
1580926600.639	70	2e51	115	627
1580926600.646	70	2e51	116	628
1580926600.648	70	2e51	117	629
1580926600.655	70	2e51	118	630
1580926600.661	70	2e51	119	631
1580926600.663	70	2e51	120	632
1580926600.67	70	2e51	121	633
1580926600.675	70	2e51	122	634
1580926600.68	70	2e51	123	635
1580926600.684	70	2e51	124	636
1580926600.691	70	2e51	125	637
1580926600.693	70	2e51	126	638
1580926600.7	70	2e51	127	639
1580926600.706	70	2e51	128	640
1580926600.708	70	2e51	129	641
1580926600.715	70	2e51	130	642
1580926600.72	70	2e51	131	643
1580926600.723	70	2e51	132	644
1580926600.729	70	2e51	133	645
1580926600.736	70	2e51	134	646
1580926600.738	70	2e51	135	647
1580926600.744	70	2e51	136	648
1580926600.751	70	2e51	137	649
1580926600.753	70	2e51	138	650
1580926600.76	70	2e51	139	651
1580926600.765	70	2e51	140	652
1580926600.768	70	2e51	141	653
1580926600.774	70	2e51	142	654
1580926600.78	70	2e51	143	655
1580926600.782	70	2e51	144	656
1580926600.789	70	2e51	145	657
1580926600.796	70	2e51	146	658
1580926600.798	70	2e51	147	659
1580926600.805	70	2e51	148	660
1580926600.811	70	2e51	149	661
1580926600.813	70	2e51	150	662
1580926600.82	70	2e51	151	663
1580926600.825	70	2e51	152	664
1580926600.829	70	2e51	153	665
1580926600.834	70	2e51	154	666
1580926600.841	70	2e51	155	667
1580926600.843	70	2e51	156	668
1580926600.855	70	2e51	157	669
1580926600.856	70	2e51	158	670
1580926600.859	70	2e51	159	671
1580926600.865	70	2e51	160	672
1580926600.87	70	2e51	161	673
1580926600.873	70	2e51	162	674
1580926600.879	70	2e51	163	675
1580926600.885	70	2e51	164	676
1580926600.888	70	2e51	165	677
1580926600.895	70	2e51	166	678
1580926600.901	70	2e51	167	679
1580926600.903	70	2e51	168	680
1580926600.911	70	2e51	169	681
1580926600.917	70	2e51	170	682
1580926600.918	70	2e51	171	683
1580926600.924	70	2e51	172	684
1580926600.932	70	2e51	173	685
1580926600.934	70	2e51	174	686
1580926600.939	70	2e51	175	687
1580926600.948	70	2e51	176	688
1580926600.949	70	2e51	177	689
1580926600.956	70	2e51	178	690
1580926600.962	70	2e51	179	691
1580926600.963	70	2e51	180	692
1580926600.97	70	2e51	181	693
1580926600.976	70	2e51	182	694
1580926600.979	70	2e51	183	695
1580926600.984	70	2e51	184	696
1580926600.993	70	2e51	185	697
1580926600.993	70	2e51	186	698
1580926601.0	70	2e51	187	699
1580926602.531	71	8a91	88	600
1580926602.532	71	8a91	89	601
1580926602.541	71	8a91	90	602
1580926602.541	71	8a91	91	603
1580926602.555	71	8a91	92	604
1580926602.555	71	8a91	93	605
1580926602.555	71	8a91	94	606
1580926602.571	71	8a91	95	607
1580926602.571	71	8a91	96	608
1580926602.571	71	8a91	97	609
1580926602.586	71	8a91	98	610
1580926602.587	71	8a91	99	611
1580926602.587	71	8a91	100	612
1580926602.619	71	8a91	101	613
1580926602.619	71	8a91	102	614
1580926602.619	71	8a91	103	615
1580926602.619	71	8a91	104	616
1580926602.629	71	8a91	105	617
1580926602.629	71	8a91	106	618
1580926602.629	71	8a91	107	619
1580926602.651	71	8a91	108	620
1580926602.651	71	8a91	109	621
1580926602.661	71	8a91	110	622
1580926602.666	71	8a91	111	623
1580926602.666	71	8a91	112	624
1580926602.666	71	8a91	113	625
1580926602.667	71	8a91	114	626
1580926602.682	71	8a91	115	627
1580926602.7	71	8a91	116	628
1580926602.7	71	8a91	117	629
1580926602.7	71	8a91	118	630
1580926602.701	71	8a91	119	631
1580926602.701	71	8a91	120	632
1580926602.721	71	8a91	121	633
1580926602.721	71	8a91	122	634
1580926602.721	71	8a91	123	635
1580926602.743	71	8a91	124	636
1580926602.744	71	8a91	125	637
1580926602.744	71	8a91	126	638
1580926602.744	71	8a91	127	639
1580926602.761	71	8a91	128	640
1580926602.763	71	8a91	129	641
1580926602.763	71	8a91	130	642
1580926602.763	71	8a91	131	643
1580926602.763	71	8a91	132	644
1580926602.78	71	8a91	133	645
1580926602.78	71	8a91	134	646
1580926602.781	71	8a91	135	647
1580926602.797	71	8a91	136	648
1580926602.797	71	8a91	137	649
1580926602.802	71	8a91	138	650
1580926602.802	71	8a91	139	651
1580926602.816	71	8a91	140	652
1580926602.816	71	8a91	141	653
1580926602.817	71	8a91	142	654
1580926602.838	71	8a91	143	655
1580926602.839	71	8a91	144	656
1580926602.839	71	8a91	145	657
1580926602.839	71	8a91	146	658
1580926602.839	71	8a91	147	659
1580926602.867	71	8a91	148	660
1580926602.868	71	8a91	149	661
1580926602.868	71	8a91	150	662
1580926602.868	71	8a91	151	663
1580926602.891	71	8a91	152	664
1580926602.891	71	8a91	153	665
1580926602.892	71	8a91	154	666
1580926602.892	71	8a91	155	667
1580926602.892	71	8a91	156	668
1580926602.892	71	8a91	157	669
1580926602.918	71	8a91	158	670
1580926602.918	71	8a91	159	671
1580926602.918	71	8a91	160	672
1580926602.919	71	8a91	161	673
1580926602.937	71	8a91	162	674
1580926602.942	71	8a91	163	675
1580926602.942	71	8a91	164	676
1580926602.942	71	8a91	165	677
1580926602.942	71	8a91	166	678
1580926602.959	71	8a91	167	679
1580926602.96	71	8a91	168	680
1580926602.96	71	8a91	169	681
1580926602.96	71	8a91	170	682
1580926602.96	71	8a91	171	683
1580926602.985	71	8a91	172	684
1580926602.985	71	8a91	173	685
1580926602.985	71	8a91	174	686
1580926602.985	71	8a91	175	687
1580926603.004	71	8a91	176	688
1580926603.004	71	8a91	177	689
1580926603.004	71	8a91	178	690
1580926603.005	71	8a91	179	691
1580926603.005	71	8a91	180	692
1580926603.026	71	8a91	181	693
1580926603.027	71	8a91	182	694
1580926603.027	71	8a91	183	695
1580926603.027	71	8a91	184	696
1580926603.047	71	8a91	185	697
1580926603.047	71	8a91	186	698
1580926603.047	71	8a91	187	699
1580926604.524	72	11a3	88	600
1580926604.53	72	11a3	89	601
1580926604.532	72	11a3	90	602
1580926604.54	72	11a3	91	603
1580926604.545	72	11a3	92	604
1580926604.548	72	11a3	93	605
1580926604.554	72	11a3	94	606
1580926604.559	72	11a3	95	607
1580926604.563	72	11a3	96	608
1580926604.568	72	11a3	97	609
1580926604.575	72	11a3	98	610
1580926604.577	72	11a3	99	611
1580926604.583	72	11a3	100	612
1580926604.59	72	11a3	101	613
1580926604.592	72	11a3	102	614
1580926604.605	72	11a3	103	615
1580926604.61	72	11a3	104	616
1580926604.612	72	11a3	105	617
1580926604.613	72	11a3	106	618
1580926604.619	72	11a3	107	619
1580926604.622	72	11a3	108	620
1580926604.628	72	11a3	109	621
1580926604.635	72	11a3	110	622
1580926604.638	72	11a3	111	623
1580926604.643	72	11a3	112	624
1580926604.65	72	11a3	113	625
1580926604.652	72	11a3	114	626
1580926604.66	72	11a3	115	627
1580926604.664	72	11a3	116	628
1580926604.668	72	11a3	117	629
1580926604.673	72	11a3	118	630
1580926604.68	72	11a3	119	631
1580926604.682	72	11a3	120	632
1580926604.688	72	11a3	121	633
1580926604.697	72	11a3	122	634
1580926604.698	72	11a3	123	635
1580926604.704	72	11a3	124	636
1580926604.709	72	11a3	125	637
1580926604.713	72	11a3	126	638
1580926604.718	72	11a3	127	639
1580926604.725	72	11a3	128	640
1580926604.727	72	11a3	129	641
1580926604.733	72	11a3	130	642
1580926604.739	72	11a3	131	643
1580926604.742	72	11a3	132	644
1580926604.748	72	11a3	133	645
1580926604.753	72	11a3	134	646
1580926604.758	72	11a3	135	647
1580926604.763	72	11a3	136	648
1580926604.769	72	11a3	137	649
1580926604.772	72	11a3	138	650
1580926604.778	72	11a3	139	651
1580926604.785	72	11a3	140	652
1580926604.788	72	11a3	141	653
1580926604.793	72	11a3	142	654
1580926604.8	72	11a3	143	655
1580926604.803	72	11a3	144	656
1580926604.81	72	11a3	145	657
1580926604.814	72	11a3	146	658
1580926604.818	72	11a3	147	659
1580926604.823	72	11a3	148	660
1580926604.83	72	11a3	149	661
1580926604.832	72	11a3	150	662
1580926604.839	72	11a3	151	663
1580926604.845	72	11a3	152	664
1580926604.859	72	11a3	153	665
1580926604.861	72	11a3	154	666
1580926604.861	72	11a3	155	667
1580926604.864	72	11a3	156	668
1580926604.869	72	11a3	157	669
1580926604.875	72	11a3	158	670
1580926604.877	72	11a3	159	671
1580926604.883	72	11a3	160	672
1580926604.889	72	11a3	161	673
1580926604.893	72	11a3	162	674
1580926604.898	72	11a3	163	675
1580926604.903	72	11a3	164	676
1580926604.908	72	11a3	165	677
1580926604.913	72	11a3	166	678
1580926604.919	72	11a3	167	679
1580926604.922	72	11a3	168	680
1580926604.928	72	11a3	169	681
1580926604.935	72	11a3	170	682
1580926604.938	72	11a3	171	683
1580926604.943	72	11a3	172	684
1580926604.95	72	11a3	173	685
1580926604.953	72	11a3	174	686
1580926604.96	72	11a3	175	687
1580926604.964	72	11a3	176	688
1580926604.968	72	11a3	177	689
1580926604.977	72	11a3	178	690
1580926604.98	72	11a3	179	691
1580926604.982	72	11a3	180	692
1580926604.989	72	11a3	181	693
1580926604.995	72	11a3	182	694
1580926604.998	72	11a3	183	695
1580926605.004	72	11a3	184	696
1580926605.009	72	11a3	185	697
1580926605.013	72	11a3	186	698
1580926605.018	72	11a3	187	699
1580926606.529	73	c7b9	88	600
1580926606.535	73	c7b9	89	601
1580926606.542	73	c7b9	90	602
1580926606.544	73	c7b9	91	603
1580926606.55	73	c7b9	92	604
1580926606.557	73	c7b9	93	605
1580926606.559	73	c7b9	94	606
1580926606.565	73	c7b9	95	607
1580926606.572	73	c7b9	96	608
1580926606.573	73	c7b9	97	609
1580926606.58	73	c7b9	98	610
1580926606.587	73	c7b9	99	611
1580926606.589	73	c7b9	100	612
1580926606.595	73	c7b9	101	613
1580926606.611	73	c7b9	102	614
1580926606.612	73	c7b9	103	615
1580926606.612	73	c7b9	104	616
1580926606.619	73	c7b9	105	617
1580926606.62	73	c7b9	106	618
1580926606.625	73	c7b9	107	619
1580926606.632	73	c7b9	108	620
1580926606.634	73	c7b9	109	621
1580926606.64	73	c7b9	110	622
1580926606.647	73	c7b9	111	623
1580926606.649	73	c7b9	112	624
1580926606.655	73	c7b9	113	625
1580926606.662	73	c7b9	114	626
1580926606.665	73	c7b9	115	627
1580926606.67	73	c7b9	116	628
1580926606.677	73	c7b9	117	629
1580926606.679	73	c7b9	118	630
1580926606.685	73	c7b9	119	631
1580926606.693	73	c7b9	120	632
1580926606.694	73	c7b9	121	633
1580926606.7	73	c7b9	122	634
1580926606.707	73	c7b9	123	635
1580926606.709	73	c7b9	124	636
1580926606.715	73	c7b9	125	637
1580926606.722	73	c7b9	126	638
1580926606.723	73	c7b9	127	639
1580926606.73	73	c7b9	128	640
1580926606.737	73	c7b9	129	641
1580926606.739	73	c7b9	130	642
1580926606.745	73	c7b9	131	643
1580926606.752	73	c7b9	132	644
1580926606.754	73	c7b9	133	645
1580926606.761	73	c7b9	134	646
1580926606.767	73	c7b9	135	647
1580926606.77	73	c7b9	136	648
1580926606.775	73	c7b9	137	649
1580926606.782	73	c7b9	138	650
1580926606.784	73	c7b9	139	651
1580926606.79	73	c7b9	140	652
1580926606.798	73	c7b9	141	653
1580926606.799	73	c7b9	142	654
1580926606.805	73	c7b9	143	655
1580926606.813	73	c7b9	144	656
1580926606.815	73	c7b9	145	657
1580926606.82	73	c7b9	146	658
1580926606.827	73	c7b9	147	659
1580926606.829	73	c7b9	148	660
1580926606.835	73	c7b9	149	661
1580926606.842	73	c7b9	150	662
1580926606.844	73	c7b9	151	663
1580926606.858	73	c7b9	152	664
1580926606.861	73	c7b9	153	665
1580926606.863	73	c7b9	154	666
1580926606.865	73	c7b9	155	667
1580926606.872	73	c7b9	156	668
1580926606.873	73	c7b9	157	669
1580926606.88	73	c7b9	158	670
1580926606.886	73	c7b9	159	671
1580926606.889	73	c7b9	160	672
1580926606.895	73	c7b9	161	673
1580926606.902	73	c7b9	162	674
1580926606.904	73	c7b9	163	675
1580926606.911	73	c7b9	164	676
1580926606.917	73	c7b9	165	677
1580926606.92	73	c7b9	166	678
1580926606.925	73	c7b9	167	679
1580926606.932	73	c7b9	168	680
1580926606.934	73	c7b9	169	681
1580926606.94	73	c7b9	170	682
1580926606.947	73	c7b9	171	683
1580926606.949	73	c7b9	172	684
1580926606.955	73	c7b9	173	685
1580926606.961	73	c7b9	174	686
1580926606.964	73	c7b9	175	687
1580926606.97	73	c7b9	176	688
1580926606.977	73	c7b9	177	689
1580926606.979	73	c7b9	178	690
1580926606.985	73	c7b9	179	691
1580926606.992	73	c7b9	180	692
1580926606.994	73	c7b9	181	693
1580926607.0	73	c7b9	182	694
1580926607.007	73	c7b9	183	695
1580926607.009	73	c7b9	184	696
1580926607.015	73	c7b9	185	697
1580926607.022	73	c7b9	186	698
1580926607.023	73	c7b9	187	699
1580926608.536	74	13a6	88	600
1580926608.541	74	13a6	89	601
1580926608.547	74	13a6	90	602
1580926608.549	74	13a6	91	603
1580926608.557	74	13a6	92	604
1580926608.563	74	13a6	93	605
1580926608.564	74	13a6	94	606
1580926608.572	74	13a6	95	607
1580926608.576	74	13a6	96	608
1580926608.581	74	13a6	97	609
1580926608.586	74	13a6	98	610
1580926608.592	74	13a6	99	611
1580926608.608	74	13a6	100	612
1580926608.608	74	13a6	101	613
1580926608.609	74	13a6	102	614
1580926608.617	74	13a6	103	615
1580926608.617	74	13a6	104	616
1580926608.623	74	13a6	105	617
1580926608.625	74	13a6	106	618
1580926608.632	74	13a6	107	619
1580926608.637	74	13a6	108	620
1580926608.64	74	13a6	109	621
1580926608.646	74	13a6	110	622
1580926608.653	74	13a6	111	623
1580926608.655	74	13a6	112	624
1580926608.661	74	13a6	113	625
1580926608.669	74	13a6	114	626
1580926608.67	74	13a6	115	627
1580926608.678	74	13a6	116	628
1580926608.682	74	13a6	117	629
1580926608.686	74	13a6	118	630
1580926608.691	74	13a6	119	631
1580926608.697	74	13a6	120	632
1580926608.7	74	13a6	121	633
1580926608.707	74	13a6	122	634
1580926608.713	74	13a6	123	635
1580926608.715	74	13a6	124	636
1580926608.722	74	13a6	125	637
1580926608.727	74	13a6	126	638
1580926608.731	74	13a6	127	639
1580926608.736	74	13a6	128	640
1580926608.742	74	13a6	129	641
1580926608.746	74	13a6	130	642
1580926608.751	74	13a6	131	643
1580926608.758	74	13a6	132	644
1580926608.759	74	13a6	133	645
1580926608.767	74	13a6	134	646
1580926608.773	74	13a6	135	647
1580926608.775	74	13a6	136	648
1580926608.782	74	13a6	137	649
1580926608.787	74	13a6	138	650
1580926608.791	74	13a6	139	651
1580926608.797	74	13a6	140	652
1580926608.802	74	13a6	141	653
1580926608.806	74	13a6	142	654
